119,993
199,921
248,855
320,719
393,773
391,920
397,691
421,653
431,790
425,884
498,529
494,931
487,913
492,831
538,757
501,471
552,712
552,477
537,929
543,817
536,987
546,896
568,770
612,654
600,956
605,794
604,967
609,924
634,624
639,933
674,959
681,928
693,745
708,661
720,840
751,442
747,910
752,842
764,801
761,891
768,932
771,882
779,764
776,894
800,715
802,930
801,827
814,777
833,847
833,833
846,615
851,725
857,652
858,879
878,736
961,791
994,867
993,708
1000,825
1004,808
1020,661
1020,720
