137,1005
310,777
263,978
302,810
345,745
373,621
383,920
392,704
389,907
434,414
469,640
462,841
467,658
471,943
486,951
533,482
495,895
534,673
520,810
524,358
532,786
533,919
560,948
571,982
581,846
586,990
589,655
589,771
622,916
640,713
638,684
641,773
664,866
673,914
692,944
702,907
712,765
720,447
714,952
732,912
755,887
772,705
769,894
778,735
781,893
775,917
798,735
789,813
792,835
799,915
837,691
831,565
832,794
835,771
844,918
846,885
856,936
863,840
892,728
923,714
939,762
992,747
1004,626
