125,1007
206,910
256,848
270,971
328,710
390,921
394,768
404,684
426,654
419,885
421,789
443,988
487,838
492,515
489,911
492,935
501,464
561,772
507,841
547,697
545,462
537,985
548,812
549,890
609,792
605,971
616,658
610,924
623,624
643,931
688,929
694,748
695,957
702,937
711,900
715,842
723,662
744,441
751,908
755,838
766,793
763,891
772,930
773,883
779,756
797,715
805,824
807,925
814,774
828,833
829,948
834,846
844,607
849,722
857,884
857,657
867,723
884,737
886,882
958,793
1010,859
1002,701
1004,820
1013,802
1018,655
