122,629
201,296
245,979
284,505
336,959
372,875
408,834
423,214
428,746
458,387
478,875
503,611
502,902
536,823
545,905
557,1
591,575
568,1000
582,714
576,948
579,747
635,971
645,705
658,774
672,740
697,913
722,629
712,913
714,943
747,460
729,871
734,959
755,618
751,918
753,948
757,747
764,931
782,784
781,891
790,683
793,919
797,544
826,910
841,659
855,822
852,864
856,679
862,746
876,837
889,693
883,786
893,941
910,781
920,662
947,809
951,871
1007,567
969,595
1024,624
