139,1002
153,1006
273,833
265,976
362,654
372,760
385,922
393,729
398,900
430,1013
446,650
456,446
470,839
525,390
490,949
494,900
533,566
515,820
532,710
535,921
538,781
561,983
575,783
570,859
605,731
589,983
595,638
634,675
631,780
664,920
681,858
706,761
714,950
722,442
713,973
720,917
740,891
770,916
768,892
776,721
774,752
778,820
780,890
790,922
797,669
793,726
800,876
806,836
825,803
823,771
835,578
832,898
839,700
847,912
849,942
856,842
886,727
913,726
904,874
945,775
981,759
1009,633
1022,798
