127,997
154,920
196,908
248,395
263,800
281,967
344,780
406,973
414,800
410,666
429,566
439,902
475,758
477,668
479,893
498,795
498,885
510,873
525,956
552,564
554,835
558,629
574,814
590,728
596,952
609,658
623,763
645,948
652,926
657,968
669,971
682,958
710,334
702,746
711,887
720,845
726,642
721,905
722,945
733,888
742,912
749,866
758,967
763,809
789,708
779,854
787,801
823,616
825,909
826,800
834,739
836,863
853,702
849,484
845,819
850,736
878,807
888,844
901,701
904,870
946,869
956,778
974,782
978,758
980,826
1024,716
