67,606
100,292
165,244
233,462
240,979
322,965
396,76
370,843
377,1018
389,837
430,995
428,984
483,328
466,738
471,872
469,1001
502,595
491,913
492,899
511,943
519,906
545,828
559,1008
584,709
568,932
603,567
595,732
597,921
600,986
650,694
649,968
659,909
670,736
679,763
694,973
717,904
744,605
742,925
740,959
755,449
767,675
744,862
756,727
760,885
759,944
787,553
784,891
792,784
794,918
826,957
828,911
873,840
863,682
860,652
864,740
872,857
874,812
884,677
893,945
903,783
923,784
922,639
962,592
963,873
969,794
1007,463
