126,1001
228,894
267,840
267,971
340,690
394,758
386,922
409,778
418,671
411,890
435,654
440,1000
482,840
482,492
536,438
493,933
491,907
540,664
510,833
526,746
537,925
552,774
556,879
557,801
565,748
598,976
597,959
611,629
617,788
623,664
650,927
680,955
697,752
700,925
705,847
700,955
720,897
737,435
748,665
761,830
766,893
769,779
779,745
778,928
777,885
788,885
795,717
812,816
814,774
815,915
822,837
836,941
841,597
846,714
856,666
844,846
855,893
875,725
895,738
893,878
954,791
965,775
1010,695
1015,647
1010,812
