15,1004
17,996
233,988
243,754
249,963
365,617
343,993
383,840
395,485
417,870
416,905
435,985
443,965
486,561
489,974
495,1011
512,887
518,915
568,598
568,819
613,894
619,869
642,688
649,963
654,746
665,951
693,909
711,967
725,657
720,958
740,947
733,722
730,902
747,699
750,274
748,954
747,860
759,724
768,900
794,767
837,389
796,910
803,923
806,639
815,920
810,944
812,839
833,856
831,952
843,614
848,938
850,973
850,823
864,736
872,571
884,694
916,574
931,604
948,677
972,831
962,731
964,769
977,789
1001,740
1017,863
