166,1012
261,980
305,724
320,797
353,678
390,587
382,919
398,378
452,841
451,1024
482,658
480,963
532,365
494,890
529,608
527,794
530,915
583,674
581,993
583,980
594,830
604,758
642,876
688,693
651,765
676,919
683,906
698,938
713,448
713,942
723,771
720,953
730,965
744,907
765,686
767,897
774,885
784,827
780,919
779,899
785,716
805,805
808,750
805,915
814,861
825,554
834,928
836,683
841,783
850,772
864,869
870,669
867,934
868,837
896,726
919,871
933,689
933,745
999,617
1004,734
