185,1020
258,981
269,704
339,784
395,576
362,350
376,636
381,916
369,927
439,844
476,965
493,656
517,538
493,886
523,609
525,802
526,912
530,253
537,788
579,691
572,940
593,979
606,816
616,746
623,886
658,684
658,758
692,899
702,933
712,935
718,456
714,943
717,901
738,670
736,774
733,947
755,902
766,900
775,815
776,903
784,919
790,880
796,701
812,912
821,931
812,960
834,699
818,764
819,546
819,800
820,853
839,679
847,774
864,773
872,835
874,934
881,856
898,723
943,666
927,730
993,612
1015,722
