137,1000
304,788
263,978
299,812
349,748
372,629
392,709
382,921
390,906
438,419
466,641
457,843
464,658
490,945
532,497
495,896
534,680
522,363
519,812
533,785
533,919
543,985
557,950
571,986
579,848
585,988
586,773
590,653
634,716
641,678
639,774
668,867
665,922
671,915
692,945
710,763
718,438
715,951
730,913
752,888
772,707
769,893
777,738
775,917
781,893
787,814
797,733
794,836
799,915
805,871
825,671
831,795
831,567
837,693
833,771
844,887
845,917
855,936
861,841
891,728
923,716
940,764
991,749
1005,627
