112,996
188,928
240,862
272,968
312,729
393,778
391,700
393,914
416,652
439,793
429,884
440,987
458,959
504,542
495,927
485,916
505,849
497,481
533,762
557,722
539,822
537,930
555,492
542,902
575,768
600,796
606,655
610,966
636,935
641,620
672,961
674,932
694,659
693,743
725,837
744,912
747,847
758,443
760,935
760,809
758,896
768,882
779,771
796,831
803,716
816,780
817,947
828,848
840,832
857,648
848,624
854,728
859,872
943,796
963,788
977,870
987,713
995,814
995,829
1013,725
1021,666
1023,781
