91,617
137,295
179,267
257,481
242,978
328,963
371,857
408,136
402,832
436,993
430,986
448,742
472,353
473,874
489,915
503,601
497,901
531,906
541,827
565,935
567,1007
582,711
598,571
587,740
596,988
595,923
648,698
643,970
656,911
671,738
670,767
716,907
735,615
738,958
738,866
743,886
752,928
751,453
756,736
756,944
756,888
778,679
789,784
783,891
791,549
794,918
821,961
828,910
851,655
855,834
860,680
863,743
863,860
865,816
874,838
886,684
893,943
895,784
920,648
917,783
956,871
965,593
960,800
996,490
