30,344
153,52
228,979
281,972
340,807
374,746
377,993
458,899
447,868
459,536
477,987
529,1010
566,838
584,662
597,127
597,723
601,932
620,707
631,958
654,631
675,525
660,735
679,893
684,682
688,966
706,958
725,930
730,883
728,737
745,961
771,382
755,873
761,597
772,918
771,927
778,900
783,671
788,910
785,939
790,862
798,597
797,841
807,780
828,916
829,959
860,473
856,848
862,876
871,628
863,734
874,692
882,960
901,859
916,647
922,786
927,828
941,590
944,773
957,573
959,767
989,868
