180,1
227,981
272,968
324,797
373,722
370,994
450,524
433,883
433,971
450,900
479,984
505,897
522,1012
517,925
542,979
568,837
585,652
628,79
626,619
605,925
611,906
624,721
634,959
658,738
662,892
699,502
695,684
691,965
700,906
699,955
712,957
737,846
730,929
734,879
736,735
746,960
755,610
760,870
771,363
772,902
771,929
775,916
788,663
785,909
789,934
795,858
797,938
808,779
807,837
810,598
827,917
832,954
852,849
864,732
877,695
869,617
894,435
876,963
913,861
923,651
937,592
931,782
937,821
947,766
970,562
969,761
