228,983
261,759
251,966
350,996
367,638
405,492
391,851
422,870
423,904
435,987
441,966
487,976
514,576
498,1011
511,889
518,917
569,823
573,609
613,896
619,914
626,874
638,690
645,963
654,745
667,953
711,721
715,959
724,903
726,945
728,924
735,650
736,697
744,865
748,955
756,292
753,728
772,902
804,415
770,862
799,771
803,643
801,925
808,841
811,944
818,920
831,953
837,854
838,610
842,824
854,968
864,736
870,582
882,695
895,635
883,875
932,602
943,672
961,842
959,739
958,771
970,795
995,743
1013,280
1013,863
1024,541
