155,1007
170,1021
260,980
334,725
312,803
383,602
383,920
389,684
414,393
457,841
475,660
484,629
474,939
486,957
532,419
495,892
532,638
537,330
524,803
528,791
531,916
564,945
585,666
573,961
579,985
588,836
593,932
597,764
649,684
667,702
647,769
653,872
679,909
695,941
715,445
719,769
712,942
718,953
727,968
739,908
765,886
768,693
768,895
781,724
780,896
789,831
786,907
796,916
803,744
798,808
809,961
811,865
827,559
842,691
837,928
838,787
843,772
853,670
856,876
866,838
863,935
895,727
917,874
930,697
936,753
1001,621
999,739
