138,1011
262,850
266,975
283,827
357,663
381,764
384,921
393,735
401,897
440,657
463,457
469,835
470,945
481,431
490,944
494,901
528,401
533,593
513,823
531,721
536,922
540,779
558,986
571,787
567,863
596,734
591,981
598,638
631,673
619,916
628,782
661,921
686,856
686,950
703,759
711,954
709,976
725,441
715,919
735,892
768,892
773,758
774,822
776,726
786,668
780,888
787,923
793,722
793,880
810,837
820,771
822,806
828,902
837,582
840,703
848,941
851,675
850,908
853,843
884,727
909,729
902,874
947,779
978,762
1010,636
1019,801
1023,686
