131,1011
256,859
267,975
281,829
353,666
385,766
394,740
384,921
402,896
436,657
439,1012
467,462
470,834
469,947
483,434
490,943
493,902
534,605
531,726
510,825
528,407
536,922
541,779
560,990
569,789
565,866
592,736
592,980
600,636
630,672
618,918
627,782
659,922
685,950
689,856
702,758
709,954
716,974
714,917
726,441
733,893
767,892
773,761
781,668
773,823
777,729
779,887
786,924
793,721
796,879
812,837
818,771
821,807
826,904
838,584
841,705
852,673
852,844
851,904
883,727
907,730
901,875
948,782
976,764
1011,637
1019,802
1021,687
