147,1009
297,798
264,977
355,750
370,634
383,921
392,713
393,905
428,1012
442,424
463,643
460,843
487,950
521,368
532,511
495,896
534,687
518,814
534,784
534,919
577,850
586,988
584,775
591,651
628,720
637,775
640,678
670,916
670,864
691,945
709,761
717,949
718,443
728,914
749,889
773,710
781,892
777,741
775,917
785,815
797,731
799,834
795,919
804,872
819,671
830,797
832,569
831,771
838,694
841,889
846,916
855,936
860,841
921,718
941,766
989,751
1006,628
