129,1002
183,921
184,903
271,780
281,966
352,246
370,758
399,658
404,794
423,910
420,984
463,541
466,933
473,801
465,886
488,766
485,916
501,784
499,874
523,602
519,856
533,567
530,939
531,961
536,836
588,743
580,808
582,631
582,953
615,764
622,947
628,653
632,952
668,919
695,956
696,739
700,637
722,875
733,844
736,899
736,928
737,942
741,906
745,885
751,821
756,904
766,855
778,961
782,801
796,851
808,714
812,466
826,731
824,791
840,622
852,838
856,734
868,815
882,875
882,677
905,829
935,853
980,619
962,755
963,857
975,769
1024,29
986,763
996,812
1021,702
