169,1
227,982
267,967
310,789
371,704
364,991
423,876
440,515
440,971
437,868
444,901
481,982
507,892
518,923
569,834
584,643
602,609
612,904
626,699
656,40
643,721
646,964
654,888
677,916
719,485
703,687
706,952
706,905
718,953
727,928
736,876
740,732
751,618
745,961
778,804
770,349
762,868
772,900
782,908
792,658
792,932
797,938
819,600
816,834
825,918
848,851
868,609
864,733
878,696
873,964
921,404
922,861
928,655
934,593
937,780
948,760
945,815
975,757
982,555
998,869
