56,355
145,76
228,978
285,972
348,809
375,757
382,1000
462,899
450,868
463,543
534,1006
537,982
565,837
582,152
586,671
582,724
585,986
598,930
618,709
666,533
648,913
661,735
667,636
681,904
679,681
716,908
734,926
725,954
724,739
729,885
745,961
771,392
764,591
756,874
765,919
782,674
779,898
783,938
792,593
787,865
790,911
791,844
807,780
844,491
828,916
829,958
858,848
856,876
868,633
865,734
873,691
885,959
895,860
911,646
917,788
921,832
942,777
951,579
1022,768
