19,1000
146,1020
263,978
316,766
304,808
381,920
375,616
391,700
429,409
461,841
473,636
469,659
471,942
481,951
532,468
495,894
534,665
525,351
521,808
531,787
533,918
561,947
573,982
582,843
588,657
591,769
622,916
647,710
646,681
642,772
662,868
693,943
716,444
714,766
716,953
734,911
757,887
771,702
768,894
778,732
775,920
781,894
794,833
799,737
792,812
798,915
807,869
837,690
830,563
837,771
834,792
842,920
848,883
860,934
863,840
893,728
926,710
938,760
994,745
1004,624
