121,993
175,928
224,876
275,967
298,749
383,714
394,783
401,919
406,657
440,883
452,797
492,501
480,921
490,929
518,770
502,857
513,558
509,838
522,991
532,833
537,914
570,735
553,521
587,766
608,9
593,800
594,956
603,643
616,962
629,938
657,626
659,937
670,655
683,983
690,909
692,739
736,831
739,855
753,823
748,911
753,893
756,936
762,882
772,449
769,898
779,782
787,840
790,944
806,951
809,719
818,782
820,846
844,718
850,827
857,732
855,865
857,639
931,806
947,876
964,781
978,826
976,725
986,838
1003,737
1016,791
1024,676
