204,671
253,980
285,318
345,578
357,943
378,904
375,766
423,482
428,839
470,351
464,977
488,880
502,638
511,48
525,814
516,907
555,769
561,592
562,959
579,708
572,999
588,898
676,141
612,975
629,794
633,727
667,748
687,663
707,924
707,886
727,462
732,951
728,896
735,902
745,945
755,646
764,789
765,913
769,895
798,935
810,540
815,680
818,694
812,884
819,874
821,912
843,630
834,792
833,840
845,677
855,761
876,834
884,931
885,777
895,713
909,834
922,701
956,611
937,870
960,655
