263,700
343,782
355,346
404,557
374,631
368,927
374,912
443,842
475,966
495,655
478,932
513,525
493,885
530,233
527,606
524,803
525,911
539,786
579,693
573,939
597,982
609,814
620,888
618,745
630,912
659,682
659,757
693,898
702,932
718,458
714,943
718,901
728,907
738,774
748,666
735,964
765,900
771,814
776,903
789,918
792,880
798,699
811,916
833,699
819,932
812,960
818,545
820,767
821,852
822,799
839,679
848,773
866,774
873,835
876,933
883,854
897,723
910,667
927,728
943,660
992,610
1017,720
1020,855
