154,1020
262,979
322,753
307,806
379,612
382,920
390,694
425,403
460,841
471,659
476,634
473,940
487,951
532,452
495,893
534,656
522,807
528,344
530,789
533,917
562,947
580,988
587,660
584,841
593,767
619,970
621,916
646,682
653,707
644,771
658,870
694,942
716,444
716,767
711,942
717,953
725,969
736,910
760,887
770,699
768,895
779,729
781,895
777,918
792,832
800,739
794,811
797,916
805,963
808,868
830,562
842,671
844,689
839,771
835,791
841,921
851,881
864,839
860,936
894,720
926,706
937,758
996,743
1003,623
