118,991
215,907
258,847
270,971
331,707
390,923
387,768
407,680
419,791
417,886
427,654
439,1003
487,839
491,511
489,910
501,461
493,939
549,754
507,839
546,690
544,456
541,986
551,888
549,810
603,973
610,792
617,659
620,624
645,930
677,957
695,749
691,928
699,959
713,843
712,899
727,662
742,440
757,837
767,790
764,890
774,884
779,754
797,715
807,822
809,923
814,775
828,835
829,948
838,846
843,606
849,721
857,886
857,658
869,723
886,737
957,793
1005,819
1003,698
1015,855
1016,800
1017,654
