121,998
178,928
214,885
277,967
289,758
378,725
395,787
400,653
407,916
457,800
448,884
483,925
513,774
485,512
522,79
502,862
520,564
517,837
550,537
535,932
535,921
577,742
589,802
599,639
596,768
619,956
648,940
655,654
670,627
692,738
735,919
740,829
746,912
745,897
757,880
762,902
783,453
780,789
781,844
785,948
798,954
814,722
813,849
820,784
835,716
848,725
852,633
855,824
858,733
858,857
863,649
861,893
928,879
923,813
970,780
966,834
971,734
980,843
997,745
1010,797
1024,683
