150,1006
161,1021
262,979
329,739
309,804
381,606
382,919
390,689
420,398
458,841
473,660
480,631
473,940
486,954
533,435
495,893
533,647
523,805
529,790
532,336
532,917
563,946
587,663
577,985
586,839
596,765
624,915
647,683
660,705
645,770
656,871
677,911
695,941
715,445
710,904
717,768
712,942
718,953
726,968
737,910
762,886
769,696
768,895
780,727
778,918
780,895
791,832
786,907
802,741
796,809
796,916
808,963
809,867
828,560
837,687
848,670
841,771
836,789
840,923
853,879
865,838
862,935
894,728
916,873
929,702
937,756
997,741
1002,622
