172,1013
190,1016
260,981
293,717
327,792
367,644
381,919
386,368
393,573
450,841
476,965
486,657
494,888
533,327
527,586
526,796
528,914
581,680
578,995
586,979
598,825
608,754
637,879
657,682
653,763
686,904
703,686
699,937
713,449
721,955
727,772
729,965
748,905
763,680
767,900
778,883
781,823
779,900
789,710
791,890
811,754
809,804
807,914
816,859
823,551
838,696
830,930
843,780
854,772
870,865
870,934
870,836
881,669
897,726
936,682
931,740
997,616
1008,730
