127,1009
163,916
184,903
277,351
265,795
282,962
350,774
411,799
407,663
412,974
434,904
439,558
481,800
481,761
475,891
479,908
496,646
501,789
499,882
512,868
528,951
545,566
550,836
566,629
576,813
590,734
603,950
613,656
622,763
641,949
656,924
656,969
686,957
700,743
714,884
718,638
724,845
726,904
726,945
735,888
736,909
745,910
798,246
754,863
763,813
765,963
786,801
786,855
799,710
829,617
826,797
831,736
831,906
838,478
854,734
847,825
850,867
890,678
875,810
893,840
913,865
951,865
958,771
977,766
985,822
1024,712
