114,999
194,924
246,857
317,723
392,775
392,920
395,695
419,653
433,791
426,885
462,957
500,534
491,933
486,914
493,836
536,758
499,475
554,716
554,482
542,819
537,929
545,898
570,769
611,652
599,956
603,795
605,966
608,924
636,623
638,933
673,960
679,930
693,744
703,660
721,840
746,911
753,442
750,844
763,804
758,888
769,929
770,882
779,766
778,892
801,716
799,932
799,829
814,778
821,946
832,847
836,833
846,617
857,651
852,726
860,878
876,736
961,790
988,868
991,710
1001,810
999,826
1020,663
1018,722
