225,981
255,970
272,766
368,652
354,995
416,504
398,858
425,869
427,905
501,1011
531,582
510,890
518,918
571,828
575,616
613,898
617,916
632,877
627,931
635,692
644,963
654,744
662,956
687,911
699,720
712,959
732,922
720,904
726,938
721,947
729,694
738,643
743,867
748,956
752,729
760,304
783,433
762,903
768,864
774,903
801,646
802,773
799,929
806,845
818,922
831,953
834,607
839,853
837,826
857,968
864,735
876,673
869,588
932,600
937,668
951,847
954,773
956,744
965,799
1000,310
991,746
1017,539
