136,1002
147,1010
267,842
266,976
285,825
359,658
376,762
384,921
393,732
400,898
442,653
478,429
471,839
489,945
494,900
526,395
533,580
532,715
514,822
535,921
539,780
565,988
573,785
569,861
600,733
591,982
597,640
619,917
633,674
630,781
663,921
685,857
705,760
713,952
724,441
711,975
717,918
737,891
768,892
769,916
774,755
776,724
776,821
780,889
790,669
793,724
798,878
808,836
821,771
824,804
830,900
836,580
839,701
851,676
849,910
849,942
854,843
885,727
903,874
912,727
946,777
980,760
1009,634
1021,799
1024,679
