121,995
132,1003
214,905
260,845
269,971
333,703
390,923
393,764
410,680
417,783
416,886
429,654
485,839
488,506
500,458
490,909
494,941
508,838
553,754
545,683
541,452
537,927
546,987
552,886
551,807
593,960
601,973
612,791
618,660
618,625
647,930
677,956
695,750
693,927
704,957
711,844
714,899
733,663
740,440
758,835
767,787
764,891
777,887
779,752
796,716
808,821
810,921
814,775
827,836
829,948
843,605
848,719
840,846
857,660
856,888
870,724
888,738
956,793
959,781
1007,817
1004,700
1021,854
1016,652
1019,798
