129,1002
148,923
196,904
231,422
263,803
281,967
340,783
404,979
411,802
414,669
423,572
440,905
468,679
451,942
473,756
480,895
499,795
499,888
509,877
519,956
524,972
528,958
553,629
556,563
555,838
574,815
589,727
591,953
607,659
661,385
623,763
648,947
648,928
670,973
679,959
704,748
709,890
718,844
718,907
727,891
733,643
735,914
746,869
753,970
765,807
783,706
776,855
789,801
831,716
831,855
818,615
821,911
825,802
834,740
843,816
855,487
851,732
880,805
884,847
898,874
906,705
919,1
942,872
955,783
970,786
977,829
978,756
1024,719
