119,1002
236,886
266,971
272,836
345,682
393,752
385,922
402,775
408,892
422,667
439,1001
479,839
479,482
491,444
492,940
533,429
492,905
537,647
574,743
511,830
537,924
548,776
559,875
561,797
596,978
608,960
609,631
625,666
620,786
653,926
681,954
699,754
700,850
702,954
705,922
725,895
733,440
759,667
766,829
766,887
770,773
779,740
776,882
781,927
794,718
818,838
814,772
815,813
818,912
840,592
837,941
844,711
855,668
847,845
854,896
899,737
952,789
969,772
1014,643
1013,692
1013,809
