139,1001
157,1004
279,825
265,977
363,648
367,758
385,922
393,726
397,902
450,650
453,440
471,841
525,386
488,951
494,899
533,552
516,819
533,704
535,921
537,782
563,983
577,781
572,857
588,984
611,728
593,643
635,676
633,779
665,919
678,859
688,947
707,762
713,954
721,442
716,973
722,916
742,890
768,893
770,916
775,719
775,749
778,817
780,891
791,921
794,727
801,875
803,669
806,836
826,802
825,771
834,575
834,896
838,698
849,911
850,938
857,842
887,727
915,725
944,772
983,757
1008,632
1024,796
