131,1004
157,919
197,910
257,381
264,799
282,965
345,778
413,800
407,972
409,664
433,563
438,903
478,758
485,799
477,893
486,658
500,794
498,884
511,871
524,954
527,943
550,565
553,835
561,629
575,814
589,730
598,952
611,657
623,763
644,948
675,968
683,958
701,745
741,304
712,886
722,845
723,640
723,905
724,944
732,889
742,912
751,865
761,966
762,810
787,801
781,854
793,709
825,616
833,738
826,799
827,908
841,864
843,479
845,820
865,694
853,733
877,808
890,843
907,868
948,868
957,776
977,760
975,781
982,825
1024,714
