136,1005
138,929
206,470
206,900
264,809
280,964
331,792
410,582
395,977
420,798
419,673
447,705
448,898
447,946
471,750
483,898
494,793
573,471
508,885
514,957
524,944
521,975
528,963
541,630
565,833
563,558
588,723
574,816
581,955
602,663
621,764
641,931
653,945
707,753
705,895
714,841
712,909
712,946
721,893
733,919
741,646
740,872
746,971
761,717
790,738
766,804
771,704
769,857
789,800
810,857
810,615
814,914
825,806
834,742
839,812
869,29
849,730
870,494
878,852
882,803
887,881
915,714
936,877
953,792
964,793
970,833
978,752
1022,725
