129,996
151,922
196,906
239,409
263,802
281,967
342,781
403,979
415,800
412,668
426,569
436,905
453,941
472,673
474,757
479,894
487,797
499,887
509,875
526,957
554,563
555,629
553,838
574,815
590,726
594,953
608,659
623,763
646,948
683,361
650,927
669,973
681,959
703,747
710,889
719,844
719,906
728,641
729,890
740,913
748,867
756,968
764,808
786,707
778,855
788,801
842,709
820,616
832,862
823,910
826,801
834,740
851,485
844,817
852,732
879,806
886,846
901,872
905,704
944,871
956,780
972,784
978,828
978,757
1024,717
