185,1
227,983
267,971
302,792
371,699
362,991
422,875
437,512
436,867
437,969
442,902
482,982
507,894
518,923
545,978
584,640
569,834
596,606
612,903
627,698
665,27
653,721
652,887
678,916
726,479
700,961
706,687
706,950
708,904
718,953
727,929
726,905
737,875
746,622
742,732
747,959
769,344
763,868
771,900
792,787
782,907
793,931
793,657
799,937
799,853
821,601
818,833
824,918
831,955
836,944
847,851
868,607
864,733
878,696
872,966
931,393
925,860
930,656
934,594
940,779
949,758
948,813
977,756
986,553
1001,865
