59,603
87,292
157,234
225,456
239,979
321,966
392,55
370,839
409,1023
428,996
431,981
487,319
472,737
470,872
469,1000
498,591
491,899
491,912
515,904
511,942
546,828
556,1006
584,708
571,931
607,568
596,730
598,920
602,985
645,925
649,963
651,692
661,974
661,909
670,736
683,761
693,973
699,913
718,903
747,600
740,924
756,448
738,961
762,673
747,861
757,724
761,944
761,884
786,556
784,892
794,784
794,918
829,911
825,959
872,841
864,682
862,651
864,739
875,856
878,809
884,674
893,946
907,783
924,785
922,635
961,591
964,872
972,792
1011,454
