226,982
260,970
292,778
370,681
356,996
411,868
427,505
431,868
436,903
437,965
508,1010
545,978
568,596
570,833
581,630
588,980
616,918
630,695
643,883
640,962
655,741
674,721
682,914
711,6
747,463
704,961
712,950
716,690
721,950
725,928
733,905
745,630
739,872
767,328
747,958
746,731
765,866
768,901
779,905
796,652
796,929
801,939
806,776
827,604
829,740
822,919
827,830
831,954
844,852
867,599
864,734
864,969
879,696
936,855
933,596
935,661
957,357
946,776
952,753
955,807
984,751
999,546
