144,1000
265,977
285,816
365,644
362,756
383,921
395,721
396,903
437,1005
450,435
455,646
468,840
526,378
485,951
494,898
533,538
533,699
517,817
536,782
535,920
566,987
573,854
580,779
587,985
592,646
616,726
634,777
637,677
667,918
676,860
689,947
708,762
713,951
719,442
718,972
724,916
744,890
769,895
775,716
770,916
776,746
780,815
780,891
795,728
792,921
802,835
802,874
809,670
828,800
827,771
833,573
838,697
837,893
848,913
852,937
858,842
916,723
943,770
985,755
1007,630
