82,613
123,293
173,259
248,474
242,979
326,964
371,853
404,116
400,832
434,994
457,740
476,344
472,873
502,599
487,915
496,900
510,944
527,906
542,827
563,1005
566,935
583,711
600,569
589,738
595,923
648,697
645,969
658,912
657,976
671,737
673,766
717,906
738,611
735,923
738,958
740,865
749,927
743,886
752,452
756,733
774,678
757,887
757,943
790,784
784,891
790,551
794,918
828,910
874,839
854,654
886,682
863,742
866,859
868,816
893,944
898,784
921,646
919,783
964,593
963,798
1000,481
