125,1002
185,929
198,895
279,771
371,742
398,791
398,651
411,913
431,165
423,983
466,803
456,885
475,527
485,922
508,779
500,868
538,569
523,847
532,930
605,763
584,805
586,952
591,634
626,956
640,653
676,915
682,628
702,955
694,738
728,868
740,837
737,908
742,943
743,896
747,824
751,888
759,903
773,850
781,797
778,954
788,957
797,459
804,850
820,726
823,787
847,628
853,847
858,735
862,820
871,664
904,877
914,822
951,843
966,744
971,850
973,775
990,754
1003,805
1024,693
