120,1006
204,914
253,851
270,971
325,713
392,769
390,920
402,687
424,654
425,787
421,885
495,520
489,833
488,912
494,934
547,757
501,467
506,842
550,702
540,987
548,467
546,813
548,892
607,793
615,656
607,970
610,924
626,624
642,931
686,929
694,747
709,901
717,841
718,661
747,441
750,909
754,840
765,796
762,891
772,929
772,883
779,759
781,890
798,715
805,927
804,825
814,776
831,834
826,944
836,847
846,608
850,723
857,655
855,886
882,736
885,882
959,792
1004,863
999,705
1003,822
1010,804
1018,657
