129,997
143,926
218,446
199,901
263,806
335,788
416,578
398,977
416,672
415,802
457,693
445,900
449,944
471,753
474,898
482,896
496,795
500,890
508,881
517,957
523,973
527,961
613,431
547,630
560,557
560,834
590,725
574,816
586,954
605,658
622,763
645,929
651,948
676,959
705,751
707,892
716,843
715,907
716,944
724,892
733,907
736,644
733,917
746,870
753,970
809,728
766,804
773,856
789,801
822,857
814,615
819,912
825,804
841,816
863,491
895,15
881,849
881,804
892,877
911,710
940,874
954,788
967,790
978,754
973,831
1023,722
