107,624
156,298
189,282
243,979
270,493
328,960
371,866
416,175
404,832
437,744
440,993
465,370
477,875
503,606
500,900
538,825
538,906
566,999
592,573
582,712
575,948
583,744
646,701
664,769
663,917
672,739
715,910
727,623
733,930
733,868
737,957
749,457
741,887
749,917
756,613
758,930
753,890
756,742
754,944
784,681
786,784
784,893
794,547
822,961
827,914
845,657
853,829
858,862
858,679
862,745
860,819
875,838
888,689
889,785
892,937
920,655
913,782
953,804
954,871
966,594
989,508
1024,527
