159,647
223,305
248,980
312,535
346,952
372,889
403,754
444,298
418,837
441,430
427,989
456,985
464,1009
523,155
482,877
485,921
506,624
506,952
509,903
529,821
553,935
564,902
581,715
564,1003
570,755
578,581
587,929
641,714
645,781
644,909
671,743
684,982
706,647
711,917
715,945
719,877
739,462
744,897
745,945
758,765
754,629
758,914
772,782
780,1
776,893
778,933
805,690
792,919
803,540
811,1
821,955
829,667
824,909
845,812
838,869
852,678
843,830
859,752
867,789
876,835
892,702
890,939
900,780
921,681
935,593
930,819
945,871
971,560
975,597
1002,637
