18,338
160,38
227,976
279,972
336,803
374,740
375,991
457,900
446,868
456,533
516,928
527,1010
567,838
584,661
604,115
604,722
603,932
610,908
621,706
647,628
638,970
659,736
681,520
695,882
687,682
689,965
695,907
712,959
725,930
731,882
730,738
745,961
771,379
759,601
758,872
771,927
777,900
785,669
788,910
788,938
792,861
803,597
799,840
808,780
826,920
829,957
855,848
869,463
862,734
870,625
875,693
881,960
902,860
918,648
924,785
929,826
940,591
945,771
960,570
961,765
