119,991
185,929
235,866
273,968
307,736
388,705
393,780
395,920
413,652
437,800
433,884
437,989
484,935
495,486
504,549
502,838
525,765
536,825
563,726
536,932
540,906
554,501
577,765
597,798
607,647
613,965
633,936
646,624
671,962
669,934
687,658
688,960
692,742
697,906
700,957
729,835
745,850
762,444
758,813
759,896
759,938
766,882
779,775
773,895
793,834
805,717
816,780
814,948
825,848
842,830
857,645
851,629
855,730
854,870
874,886
939,799
967,872
966,789
983,717
989,818
992,832
1009,729
1021,785
1022,670
